p_id,brand_id,name,price,color,brand_name,ratingCount,avg_rating
16578728,652.0,ONLY WOMEN WHITE HIGH-RISE JEANS,3699.0,WHITE,ONLY,9.0,4.777777778
16833872,750.0,ROADSTER THE LIFESTYLE CO WOMEN YELLOW SELF-DESIGNED CASUAL CO-ORD SET,1699.0,YELLOW,ROADSTER,184.47941042394774,4.101225865898192
16975448,444.0,KALINI GREY SEQUINNED SATIN SAREE,3999.0,GREY,KALINI,28.0,4.285714286
17040496,846.0,STYLEE LIFESTYLE GREEN & GREY PRINTED PURE SILK UNSTITCHED DRESS MATERIAL,11899.0,GREEN,STYLEE LIFESTYLE,184.47941042394774,4.101225865898192
17923636,133.0,BIBA WOMEN TEAL GREEN FLORAL PRINTED KURTA WITH SALWAR,2799.0,TEAL,BIBA,28.0,4.285714286
18327898,544.0,MANGO WOMEN WHITE & BLACK ABSTRACT PRINTED A-LINE MIDI SKIRT,2990.0,WHITE,MANGO,184.47941042394774,4.101225865898192
18539936,636.0,NOH.VOH - SASSAFRAS KIDS-GIRLS BROWN FLORAL PRINTED MINI PURE COTTON SKIRTS,1199.0,BROWN,NOH.VOH - SASSAFRAS KIDS,184.47941042394774,4.101225865898192
19355710,891.0,THE VANCA WOMEN BLACK & YELLOW PRINTED BASIC JUMPSUIT,2599.0,BLACK,THE VANCA,184.47941042394774,4.101225865898192
2294119,131.0,BHAMA COUTURE WOMEN BLACK SOLID TOP,1799.0,BLACK,BHAMA COUTURE,4.0,3.5
6613532,962.0,VISHUDH WOMEN NAVY BLUE YOKE DESIGN STRAIGHT KURTA,1699.0,NAVY BLUE,VISHUDH,2651.0,3.936250472
13326900,676.0,PEOPLE WOMEN BROWN SOLID TAILORED JACKET,1499.0,BROWN,PEOPLE,7.0,4.142857143
14147982,281.0,FABNEST CURVE PLUS SIZE WOMEN BLACK SOLID TOP WITH TROUSERS,3400.0,BLACK,FABNEST CURVE,184.47941042394774,4.101225865898192
14602502,962.0,VISHUDH BLACK GEOMETRIC MANDARIN COLLAR PEPLUM TOP,999.0,BLACK,VISHUDH,539.0,4.200371058
15045550,554.0,MAST & HARBOUR WOMEN BLUE WASHED DENIM SHORTS,1499.0,BLUE,MAST & HARBOUR,36.0,4.527777778
15243010,535.0,MAFADENY WOMEN NAVY BLUE EMBELLISHED LONGLINE SHRUG,2790.0,NAVY BLUE,MAFADENY,184.47941042394774,4.101225865898192
15780450,958.0,VERO MODA WOMEN BLUE PRINTED SWEATSHIRT,2299.0,BLUE,VERO MODA,6.0,3.833333333
15955254,581.0,MISSGUIDED BLUE SOLID BASIC JUMPSUIT,4240.0,BLUE,MISSGUIDED,184.47941042394774,4.101225865898192
16615800,583.0,MITERA FLORAL SAREE WITH EMBROIDERED BORDER,4899.0,NAVY BLUE,MITERA,76.0,3.789473684
16707884,783.0,SASSAFRAS WOMAN BLACK HIGH-RISE RELAXED FIT JEANS,2299.0,BLACK,SASSAFRAS,56.0,4.285714286
17293794,371.0,HOPSCOTCH GIRLS WHITE & BLUE EMBELLISHED A-LINE KNEE-LENGTH SKIRTS,999.0,WHITE,HOPSCOTCH,2.0,5.0
17553556,397.0,INDO ERA GREEN & GOLD-TONED WOVEN DESIGN DUPATTA,2099.0,GREEN,INDO ERA,5.0,4.6
18684942,287.0,FASHION BASKET BEIGE & BLUE SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,3699.0,BEIGE,FASHION BASKET,184.47941042394774,4.101225865898192
19186114,968.0,W WOMEN WHITE SLIM FIT TROUSERS,1499.0,WHITE,W,184.47941042394774,4.101225865898192
19242726,133.0,BIBA WOMEN PINK & WHITE PRINTED UNSTITCHED DRESS MATERIAL,3999.0,PINK,BIBA,184.47941042394774,4.101225865898192
11789030,538.0,MAGNETIC DESIGNS WOMEN GREEN & BLACK HOUNDSTOOTH PRINT BASIC JUMPSUIT,1799.0,GREEN,MAGNETIC DESIGNS,112.0,4.142857143
14355418,750.0,ROADSTER WOMEN BRIGHT YELLOW CHEVRON TRENCH COAT JACKET,5499.0,YELLOW,ROADSTER,184.47941042394774,4.101225865898192
14432226,135.0,BITIYA BY BHAMA BLACK READY TO WEAR LEHENGA WITH BLOUSE,3749.0,BLACK,BITIYA BY BHAMA,30.0,4.166666667
16113106,932.0,URGEAR WOMEN WHITE & OLIVE STRIPED LONGLINE OPEN FRONT SHRUG,2399.0,WHITE,URGEAR,184.47941042394774,4.101225865898192
16517710,652.0,ONLY WOMEN OFF-WHITE PRINTED COTTON SWEATSHIRT,2299.0,OFF WHITE,ONLY,15.0,4.466666667
16695166,852.0,SUGATHARI BLACK & RED EMBROIDERED KALAMKARI DUPATTA WITH MIRROR WORK,2899.0,BLACK,SUGATHARI,5.0,3.8
16731912,499.0,LAKSHITA WOMEN RED PALAZZOS,995.0,RED,LAKSHITA,184.47941042394774,4.101225865898192
16887862,875.0,TANKHI WOMEN GREY ETHNIC MOTIFS PRINTED TUNIC,1799.0,GREY,TANKHI,3.0,3.666666667
17104874,75.0,ANOUK WOMEN BLACK & GREEN ETHNIC MOTIFS PRINTED PURE COTTON TOP WITH SOLID CULOTTES,1899.0,BLACK,ANOUK,184.47941042394774,4.101225865898192
17739956,482.0,KOTTY WOMEN BLACK SOLID FAUX LEATHER PENCIL MINI SKIRTS,2999.0,BLACK,KOTTY,7.0,2.857142857
18708632,985.0,WOODLAND WOMEN BLUE MILDLY DISTRESSED HEAVY FADE STRETCHABLE JEANS,3895.0,BLUE,WOODLAND,184.47941042394774,4.101225865898192
18807104,73.0,ANNABELLE BY PANTALOONS WOMEN BROWN HIGH-RISE TROUSERS,1999.0,BROWN,ANNABELLE BY PANTALOONS,184.47941042394774,4.101225865898192
18961738,95.0,ATHENA TEAL EMBELLISHED OFF-SHOULDER SMOCKED CROP TOP,1699.0,TEAL,ATHENA,5.0,3.6
19043664,169.0,CHARU WOMEN PEACH-COLOURED YOKE DESIGN KURTA,3199.0,PEACH,CHARU,184.47941042394774,4.101225865898192
19242746,133.0,BIBA GREEN & GOLD-TONED UNSTITCHED DRESS MATERIAL,4999.0,GREEN,BIBA,184.47941042394774,4.101225865898192
19308884,913.0,TRIYAH WOMEN BLUE PRINTED ANGRAKHA SAREE BLOUSE,2499.0,BLUE,TRIYAH,184.47941042394774,4.101225865898192
1852518,242.0,DUPATTA BAZAAR RED & ORANGE SILK BANDHANI PRINT DUPATTA,2399.0,RED,DUPATTA BAZAAR,11.0,3.727272727
1937040,750.0,ROADSTER WOMEN PURPLE SOLID SWEATSHIRT,1099.0,PURPLE,ROADSTER,1174.0,4.254684838
1979165,496.0,LABEL RITU KUMAR BLUE PRINTED LONGLINE SHRUG,3890.0,BLUE,LABEL RITU KUMAR,184.47941042394774,4.101225865898192
10500482,263.0,ETHNOVOGUE BLACK & RED EMBROIDERED MADE TO MEASURE LEHENGA & BLOUSE WITH DUPATTA,10250.0,BLACK,ETHNOVOGUE,184.47941042394774,4.101225865898192
10856220,783.0,SASSAFRAS OFF-WHITE TOP WITH SATIN FINISH,1399.0,OFF WHITE,SASSAFRAS,3390.0,4.325073746
13652412,408.0,ISHIN WOMEN BROWN EMBROIDERED KURTI WITH SHARARA & DUPATTA,7399.0,BROWN,ISHIN,269.0,3.866171004
15329142,336.0,GLOBAL DESI PURPLE SOLID WAIST TIE-UP DETAILING BASIC JUMPSUIT,2699.0,PURPLE,GLOBAL DESI,184.47941042394774,4.101225865898192
15641488,250.0,ELLEVEN WOMEN PINK PALAZZOS,1499.0,PINK,ELLEVEN,184.47941042394774,4.101225865898192
15996254,424.0,JATRIQQ PINK EMBROIDERED SEMI-STITCHED DRESS MATERIAL,7999.0,PINK,JATRIQQ,15.0,4.533333333
16222482,903.0,TOKYO TALKIES WOMEN BURGUNDY FLARED TROUSERS,1549.0,BURGUNDY,TOKYO TALKIES,14.0,4.0
16989934,783.0,SASSAFRAS WOMEN OLIVE GREEN HIGH-RISE JEANS,2099.0,OLIVE,SASSAFRAS,91.0,3.989010989
17299440,776.0,SANGRIA GREEN STRIPED SEQUINNED PURE GEORGETTE SAREE,3799.0,GREEN,SANGRIA,9.0,3.555555556
18038416,319.0,FREAKINS SAGE GREEN KNITTED CO-ORD SET,1999.0,GREEN,FREAKINS,184.47941042394774,4.101225865898192
18145128,319.0,FREAKINS WOMEN BLUE WASHED JACKET,1999.0,BLUE,FREAKINS,184.47941042394774,4.101225865898192
18308702,953.0,VEDANA BLACK EMBROIDERED BOAT NECK SEQUINNED KURTI,1399.0,BLACK,VEDANA,184.47941042394774,4.101225865898192
18586380,943.0,VAN HEUSEN WOMAN WOMEN BLACK SOLID MINI A-LINE SKIRT,1999.0,BLACK,VAN HEUSEN WOMAN,184.47941042394774,4.101225865898192
11430190,734.0,READIPRINT FASHIONS TURQUOISE BLUE SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,15000.0,TURQUOISE BLUE,READIPRINT FASHIONS,8.0,4.25
12496782,179.0,CLORA CREATION WHITE & GOLD-TONED GOTTA PATTI SILK DUPATTA,1199.0,WHITE,CLORA CREATION,24.0,4.125
15641480,250.0,ELLEVEN WOMEN BEIGE PALAZZOS,999.0,BEIGE,ELLEVEN,184.47941042394774,4.101225865898192
16382092,958.0,VERO MODA WOMEN RED LONGLINE COTTON PULLOVER,2499.0,RED,VERO MODA,184.47941042394774,4.101225865898192
16728362,676.0,PEOPLE WOMEN BLUE SKINNY FIT CLEAN LOOK CROPPED JEANS,999.0,BLUE,PEOPLE,50.0,3.8
16893628,133.0,BIBA OFF WHITE & PINK PURE COTTON UNSTITCHED DRESS MATERIAL,3299.0,OFF WHITE,BIBA,184.47941042394774,4.101225865898192
17021550,313.0,FOREVER 21 WOMEN BLACK WASHED CROP BOMBER JACKET,2999.0,BLACK,FOREVER 21,7.0,4.142857143
17104826,75.0,ANOUK WOMEN BLUE & WHITE BANDHANI PRINTED PURE COTTON TOP WITH SOLID CULOTTES,1899.0,BLUE,ANOUK,184.47941042394774,4.101225865898192
17188146,730.0,RANGRITI BLACK FLORAL PRINT TIE-UP NECK TOP,999.0,BLACK,RANGRITI,184.47941042394774,4.101225865898192
17336142,926.0,UNDER ARMOUR WOMEN PINK LOOSE FIT TRAINING PLAY UP SHORTS 3.0,1999.0,PINK,UNDER ARMOUR,184.47941042394774,4.101225865898192
17606426,945.0,VARANGA WOMEN PINK ETHNIC MOTIFS A-LINE KURTA WITH TROUSERS &  DUPATTA,6999.0,PINK,VARANGA,17.0,4.0
17638756,821.0,SILK LAND GREEN & RED FLORAL ZARI PURE SILK IKAT SAREE,4495.0,GREEN,SILK LAND,12.0,4.333333333
18643290,461.0,KEIKO WOMEN MAROON SHRUG,1999.0,MAROON,KEIKO,184.47941042394774,4.101225865898192
18841004,848.0,STYLI WHITE SHIRT STYLE TOP,1149.0,WHITE,STYLI,184.47941042394774,4.101225865898192
18976978,692.0,POPWINGS WOMEN MULTICOLOURED PRINTED EASY WASH TROUSERS,1299.0,MULTI,POPWINGS,184.47941042394774,4.101225865898192
19214924,147.0,BOSTREET NAVY BLUE V-NECK JUMPSUIT,2199.0,NAVY BLUE,BOSTREET,184.47941042394774,4.101225865898192
14271060,625.0,NEUDIS PACK OF 2 WOMEN GREEN & MAROON VELVET SOLID REGULAR-FIT PENCIL SKIRTS,2499.0,GREEN,NEUDIS,184.47941042394774,4.101225865898192
14279410,357.0,HARVARD WOMEN PINK SOLID PULLOVER,1999.0,PINK,HARVARD,184.47941042394774,4.101225865898192
15238862,591.0,MOKSHI GREEN STRIPED PURE COTTON DUPATTA WITH BEADS AND STONES,1399.0,GREEN,MOKSHI,21.0,4.142857143
15243886,858.0,SUTA PINK & BLACK POLKA PRINTED PURE COTTON SAREE,2450.0,PINK,SUTA,42.0,4.214285714
15274092,544.0,MANGO WOMEN OFF WHITE PLEATED CULOTTES TROUSERS,2390.0,OFF WHITE,MANGO,28.0,4.107142857
15570680,947.0,VARUSHKA GREEN & BLACK PRINTED JUMPSUIT,1599.0,GREEN,VARUSHKA,184.47941042394774,4.101225865898192
16387080,958.0,VERO MODA WOMEN PINK & WHITE STRIPED ACRYLIC SHRUG,2799.0,PINK,VERO MODA,8.0,4.5
16810028,176.0,CHKOKKO WOMEN BLUE COLOURBLOCKED FLEECE LIGHTWEIGHT OUTDOOR SPORTY JACKET,5999.0,BLUE,CHKOKKO,184.47941042394774,4.101225865898192
17411096,618.0,NAYO WOMEN BLUE & MAROON PAISLEY PRINTED COTTON KURTA,1299.0,BLUE,NAYO,22.0,4.272727273
17482888,444.0,KALINI BURGUNDY STRIPED BOAT NECK KURTI,1599.0,BURGUNDY,KALINI,184.47941042394774,4.101225865898192
17606102,16.0,AARIKA WOMEN BROWN & BLACK ANIMAL PRINT CO-ORD SET,2499.0,BROWN,AARIKA,184.47941042394774,4.101225865898192
18676714,261.0,ETHNIC YARD BEIGE & RED SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,3699.0,BEIGE,ETHNIC YARD,184.47941042394774,4.101225865898192
18696832,796.0,SF JEANS BY PANTALOONS WOMEN BLACK WIDE LEG HIGH-RISE JEANS,2499.0,BLACK,SF JEANS BY PANTALOONS,184.47941042394774,4.101225865898192
18979136,846.0,STYLEE LIFESTYLE YELLOW UNSTITCHED DRESS MATERIAL,10599.0,YELLOW,STYLEE LIFESTYLE,184.47941042394774,4.101225865898192
19266960,353.0,H&M WOMEN BLACK & WHITE OVERSIZED BLOUSE,1499.0,BLACK,H&M,184.47941042394774,4.101225865898192
19283514,658.0,OUTFLITS WOMEN WHITE SKINNY FIT CYCLING SPORTS SHORTS PACK OF 2,798.0,WHITE,OUTFLITS,184.47941042394774,4.101225865898192
1866504,750.0,ROADSTER BLACK HIGH SLIT PURE COTTON TOP,899.0,BLACK,ROADSTER,1776.0,4.042792793
7743971,365.0,HIGH STAR WOMEN BLACK SLIM FIT HIGH-RISE CLEAN LOOK STRETCHABLE JEANS,2299.0,BLACK,HIGH STAR,1257.0,4.424025457
9252077,731.0,RARE NAVY BLUE & WHITE STRIPED CROPPED BARDOT JUMPSUIT,2099.0,NAVY BLUE,RARE,100.0,4.4
12641130,336.0,GLOBAL DESI WOMEN NAVY BLUE SOLID TOP,999.0,NAVY BLUE,GLOBAL DESI,77.0,4.337662338
13801030,1007.0,ZASTRAA WOMEN BURGUNDY FLARED SOLID PARALLEL TROUSERS,2899.0,BURGUNDY,ZASTRAA,119.0,3.806722689
14025812,956.0,VENI VIDI VICI MAROON STRIPED CO-ORD DRESS,2370.0,MAROON,VENI VIDI VICI,23.0,3.608695652
14271050,625.0,NEUDIS WOMEN PACK OF 2 SOLID VELVET PENCIL KNEE-LENGTH SKIRTS,2499.0,GREEN,NEUDIS,184.47941042394774,4.101225865898192
14897642,812.0,SHOPGARB BLACK & PINK PRINTED SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,12999.0,BLACK,SHOPGARB,26.0,3.807692308
15427372,75.0,ANOUK WOMEN BLUE KURTA WITH YARN DYED TROUSERS,2099.0,BLUE,ANOUK,28.0,4.535714286
16407732,832.0,SOCH MUSTARD YELLOW & GOLD-TONED EMBROIDERED UNSTITCHED DRESS MATERIAL,3498.0,MUSTARD,SOCH,184.47941042394774,4.101225865898192
16615252,551.0,MARKS & SPENCER WOMEN PINK SWEATSHIRT,2999.0,PINK,MARKS & SPENCER,184.47941042394774,4.101225865898192
18103108,583.0,MITERA PURPLE EMBELLISHED OMBRE SEQUINNED SILK BLEND SAREE,3999.0,PURPLE,MITERA,38.0,4.394736842
18213620,762.0,SAADGI BLUE CHIKANKARI EMBROIDERED DUPATTA,2940.0,BLUE,SAADGI,184.47941042394774,4.101225865898192
18281818,868.0,TAAVI WOMEN MULTICOLOUR MID RISE INDIGO CASUAL SKIRT,1699.0,BLUE,TAAVI,184.47941042394774,4.101225865898192
19143032,652.0,ONLY WOMEN ORANGE CROP TIE-UP SHRUG,1799.0,ORANGE,ONLY,184.47941042394774,4.101225865898192
19171474,652.0,ONLY WOMEN PINK SOLID DENIM JACKET WITH EMBROIDERED,4299.0,PINK,ONLY,184.47941042394774,4.101225865898192
9241297,217.0,DESI WEAVESS WOMEN FUCHSIA SOLID TOP,1299.0,FUCHSIA,DESI WEAVESS,11.0,3.909090909
10343989,569.0,MIMOSA RED & GREEN ART SILK WOVEN DESIGN KANJEEVARAM SAREE,5699.0,RED,MIMOSA,127.0,4.236220472
14071898,239.0,DRESSBERRY WOMEN STUNNING BLUE COLOURBLOCKED KNITTED SWEATER,1999.0,BLUE,DRESSBERRY,32.0,4.28125
14513492,477.0,KOOK N KEECH WOMEN KHAKI & OLIVE GREEN CAMOUFLAGE PRINT PURE COTTON DENIM JACKET,2699.0,KHAKI,KOOK N KEECH,20.0,4.65
15156826,125.0,BERRYLUSH WOMEN YELLOW & WHITE FLORAL PRINTED PENCIL MIDI SKIRT,1899.0,YELLOW,BERRYLUSH,92.0,4.108695652
15211354,603.0,MY LITTLE LAMBS GIRLS TEAL GREEN & YELLOW PRINTED LEHENGA WITH BLOUSE,3000.0,TEAL,MY LITTLE LAMBS,11.0,4.454545455
15386410,535.0,MAFADENY WOMEN GREY REGULAR SHRUG,1395.0,GREY,MAFADENY,184.47941042394774,4.101225865898192
16653760,507.0,LEVIS WOMEN BLUE 711 SKINNY FIT MID RISE LIGHT FADE STRETCHABLE JEANS,4599.0,BLUE,LEVIS,13.0,3.923076923
16931152,968.0,W WOMEN WHITE GEOMETRIC PRINTED THREAD WORK KURTA,1899.0,WHITE,W,7.0,4.571428571
16931960,50.0,ALL ABOUT YOU TEAL BLUE SELF DESIGN KEYHOLE NECK PEPLUM TOP,1499.0,TEAL,ALL ABOUT YOU,184.47941042394774,4.101225865898192
17013200,313.0,FOREVER 21 WOMEN LAVENDER SOLID BASIC JUMPSUIT,1999.0,LAVENDER,FOREVER 21,184.47941042394774,4.101225865898192
17175458,706.0,PUMA WOMEN TEAL COLOURBLOCKED SLIM FIT RUNNING SPORTS SHORTS,2999.0,TEAL,PUMA,184.47941042394774,4.101225865898192
17348268,278.0,FABINDIA OFF WHITE CHIKANKARI EMBROIDERED COTTON SILK DUPATTA,3199.0,OFF WHITE,FABINDIA,184.47941042394774,4.101225865898192
